x,y,z
19.02897596774194,-2.5098041882159388,58.88944259061782
19.02897596774194,-1.4156727709226091,59.08532033062765
19.02897596774194,-0.3215413536292795,59.31617148723957
19.02897596774194,0.7725900636640501,59.53613328612316
19.02897596774194,1.8667214809573798,59.77356856991645
19.02897596774194,2.9608528982507094,59.99262767388948
19.02897596774194,4.054984315544039,60.22564167655338
19.02897596774194,5.149115732837369,60.47087241642144
19.02897596774194,6.243247150130698,60.705835947327984
19.02897596774194,7.337378567424028,60.96755536642223
19.02897596774194,8.431509984717358,61.232953272408906
19.02897596774194,9.525641402010688,61.45452230094431
19.02897596774194,10.619772819304018,61.740885629544906
19.02897596774194,11.713904236597347,62.007994288331886
19.02897596774194,12.808035653890677,62.26396581794178
19.02897596774194,13.902167071184007,62.53793716386149
19.02897596774194,14.996298488477336,62.818045385273365
19.02897596774194,16.090429905770666,63.10527851503322
19.02897596774194,17.184561323063996,63.38337674890394
19.02897596774194,18.278692740357325,63.640564454470166
19.02897596774194,19.372824157650655,63.918055979532284
19.02897596774194,20.466955574943984,64.20408555623305
19.02897596774194,21.561086992237314,64.50598417568263
19.02897596774194,22.655218409530644,64.79141818077154
19.02897596774194,23.749349826823973,65.06752867944408
19.02897596774194,24.843481244117303,65.37383202646525
19.02897596774194,25.937612661410633,65.68515726437708
19.02897596774194,27.031744078703962,66.00775037830029
19.02897596774194,28.125875495997292,66.27001915018378
19.02897596774194,29.22000691329062,66.48959190587172
19.02897596774194,30.31413833058395,66.79303603759197
19.02897596774194,31.408269747877284,67.07789317327135
19.02897596774194,32.50240116517061,67.40230038107592
19.02897596774194,33.59653258246394,67.70340785187076
19.02897596774194,34.69066399975727,67.99327617976927
19.02897596774194,35.7847954170506,68.27796571423929
19.02897596774194,36.87892683434393,68.56325303413524
19.02897596774194,37.973058251637255,68.85298571886925
19.02897596774194,39.06718966893059,69.14206042498823
19.02897596774194,40.16132108622392,69.44500624915707
19.02897596774194,41.25545250351725,69.75419782946221
19.02897596774194,42.34958392081057,70.0609647054986
19.02897596774194,43.44371533810391,70.36451240215959
19.02897596774194,44.53784675539724,70.64713921532689
19.02897596774194,45.631978172690566,70.96159061024225
19.02897596774194,46.72610958998389,71.2758229126632
