x,y,z
19.02897596774194,-2.5098041882159388,58.887819030876074
19.02897596774194,-1.4156727709226091,59.0787368792121
19.02897596774194,-0.3215413536292795,59.31333525302884
19.02897596774194,0.7725900636640501,59.53236111339063
19.02897596774194,1.8667214809573798,59.76578437461314
19.02897596774194,2.9608528982507094,59.98679556164129
19.02897596774194,4.054984315544039,60.219438673329904
19.02897596774194,5.149115732837369,60.467059111465716
19.02897596774194,6.243247150130698,60.698425342526356
19.02897596774194,7.337378567424028,60.96213971668345
19.02897596774194,8.431509984717358,61.22881617480127
19.02897596774194,9.525641402010688,61.452962283326
19.02897596774194,10.619772819304018,61.74271281282928
19.02897596774194,11.713904236597347,62.00657945515616
19.02897596774194,12.808035653890677,62.25633223821018
19.02897596774194,13.902167071184007,62.53178871569827
19.02897596774194,14.996298488477336,62.810971754557826
19.02897596774194,16.090429905770666,63.0953359069605
19.02897596774194,17.184561323063996,63.3734626499675
19.02897596774194,18.278692740357325,63.631486623037574
19.02897596774194,19.372824157650655,63.91288980555137
19.02897596774194,20.466955574943984,64.20065426775648
19.02897596774194,21.561086992237314,64.49411376169581
19.02897596774194,22.655218409530644,64.78024871093496
19.02897596774194,23.749349826823973,65.05750551782864
19.02897596774194,24.843481244117303,65.36349638910113
19.02897596774194,25.937612661410633,65.67573937277793
19.02897596774194,27.031744078703962,65.99861050121065
19.02897596774194,28.125875495997292,66.26086136333838
19.02897596774194,29.22000691329062,66.48396920825749
19.02897596774194,30.31413833058395,66.78594512820372
19.02897596774194,31.408269747877284,67.0688701139305
19.02897596774194,32.50240116517061,67.39445686100073
19.02897596774194,33.59653258246394,67.69235767795958
19.02897596774194,34.69066399975727,67.9833595879791
19.02897596774194,35.7847954170506,68.26977145230937
19.02897596774194,36.87892683434393,68.55245647667829
19.02897596774194,37.973058251637255,68.84348865402356
19.02897596774194,39.06718966893059,69.13657681639705
19.02897596774194,40.16132108622392,69.436909369137
19.02897596774194,41.25545250351725,69.74259224925383
19.02897596774194,42.34958392081057,70.0496532060597
19.02897596774194,43.44371533810391,70.35652628163078
19.02897596774194,44.53784675539724,70.63882951669444
19.02897596774194,45.631978172690566,70.94913045833722
19.02897596774194,46.72610958998389,71.2666240039912
19.02897596774194,47.820241007277225,71.5897163551047
19.02897596774194,48.91437242457056,71.9094116162675
19.02897596774194,50.008503841863885,72.24479216811304
19.02897596774194,51.10263525915721,72.56703613907439
19.02897596774194,52.196766676450544,72.91410861785378
19.02897596774194,53.29089809374388,73.26171737283325
19.02897596774194,54.3850295110372,73.58207263664644
19.02897596774194,55.47916092833053,73.93934398298912
19.02897596774194,56.57329234562386,74.26354741244162
19.02897596774194,57.667423762917196,74.62499021049993
19.02897596774194,58.76155518021052,74.96462538334134
19.02897596774194,59.85568659750385,75.29057420668192
19.02897596774194,60.94981801479718,75.62179911373254
19.02897596774194,62.043949432090514,75.96084928963016
19.02897596774194,63.13808084938384,76.29374195030434
19.02897596774194,64.23221226667717,76.61621717887648
19.02897596774194,65.3263436839705,76.9423706746388
19.02897596774194,66.42047510126383,77.27800654787062
19.02897596774194,67.51460651855716,77.60486642277786
19.02897596774194,68.60873793585048,77.9370768081959
19.02897596774194,69.70286935314381,78.24956532177616
19.02897596774194,70.79700077043715,78.56758873866364
19.02897596774194,71.89113218773048,78.87358187268282
19.02897596774194,72.9852636050238,79.1940065027373
19.02897596774194,74.07939502231714,79.49580563002974
19.02897596774194,75.17352643961047,79.79042198854252
19.02897596774194,76.2676578569038,80.06973166266799
19.02897596774194,77.36178927419712,80.36173373954712
19.02897596774194,78.45592069149045,80.63661125878974
19.02897596774194,79.55005210878379,80.90578875336864
19.02897596774194,80.64418352607711,81.1848196523514
19.02897596774194,81.73831494337044,81.46408994746419
19.02897596774194,82.83244636066378,81.8060694732792
19.02897596774194,83.9265777779571,82.13248291511124
19.02897596774194,85.02070919525043,82.37688268084229
19.02897596774194,86.11484061254376,82.5845238140448
19.02897596774194,87.20897202983708,82.92051039392894
19.02897596774194,88.30310344713043,83.26463141439717
19.02897596774194,89.39723486442375,83.47764473085417
19.02897596774194,90.49136628171708,83.64762284489491
19.02897596774194,91.58549769901042,83.75589954966617
19.02897596774194,92.67962911630374,83.8662978201459
19.02897596774194,93.77376053359707,84.00924312669478
19.02897596774194,94.8678919508904,84.2230232244114
19.02897596774194,95.96202336818372,84.45653342112163
19.02897596774194,97.05615478547706,84.70280599422257
19.02897596774194,98.15028620277039,85.06252263481565
19.02897596774194,99.24441762006371,85.47470868936344
19.02897596774194,100.33854903735705,85.81586927800598
19.02897596774194,101.43268045465038,86.0366960480102
19.02897596774194,102.5268118719437,86.23028673393297
19.02897596774194,103.62094328923703,86.42081970834307
19.02897596774194,104.71507470653036,86.55612215518138
19.02897596774194,105.8092061238237,86.6667938178423
19.02897596774194,106.90333754111703,86.77520028106606
19.02897596774194,107.99746895841035,86.90831893896421
19.02897596774194,109.09160037570369,87.04194424795722
19.02897596774194,110.18573179299702,87.080081178451
19.02897596774194,111.27986321029034,87.15272553413821
19.02897596774194,112.37399462758367,87.48028896835578
19.02897596774194,113.468126044877,87.92272558857677
19.02897596774194,114.56225746217034,88.28621121859771
19.02897596774194,115.65638887946366,88.46943168852705
19.02897596774194,116.75052029675699,88.60209771848402
19.02897596774194,117.84465171405033,88.6885605774128
19.02897596774194,118.93878313134365,88.76854516414943
19.02897596774194,120.03291454863698,88.9327662674451
19.02897596774194,121.12704596593031,89.1510784364845
19.02897596774194,122.22117738322363,89.33125236397342
19.02897596774194,123.31530880051697,89.42965469122146
19.02897596774194,124.4094402178103,89.48465436883976
19.02897596774194,125.50357163510363,89.57094052258782
19.02897596774194,126.59770305239697,89.72719880798458
19.02897596774194,127.69183446969028,89.896859903214
19.02897596774194,128.7859658869836,90.02152757495574
19.02897596774194,129.88009730427694,90.1551593972067
19.02897596774194,130.97422872157026,90.32406049264354
19.02897596774194,132.0683601388636,90.47192298059288
19.02897596774194,133.16249155615694,90.56503095092404
19.02897596774194,134.25662297345025,90.60083112773322
19.02897596774194,135.3507543907436,90.6443056852861
19.02897596774194,136.4448858080369,90.77885597098346
19.02897596774194,137.53901722533024,91.09441789309095
19.02897596774194,138.63314864262358,91.58168706594293
19.02897596774194,139.7272800599169,92.0639089599714
19.02897596774194,140.82141147721023,92.48937869086333
19.02897596774194,141.91554289450355,92.89913855622035
19.02897596774194,143.00967431179689,93.33416694400115
19.02897596774194,144.10380572909023,93.71290876007724
19.02897596774194,145.19793714638354,94.08962606810317
19.02897596774194,146.29206856367688,94.45739185036112
