980
1	147	148	146	145	1.039489
2	148	149	146	145	0.140690
3	149	150	146	145	0.050412
4	150	151	146	145	0.020808
5	151	152	146	145	0.010531
6	152	153	146	145	0.005629
7	153	154	146	145	0.004031
8	154	155	146	145	0.002750
9	148	149	147	146	1.120123
10	149	150	147	146	0.180221
11	150	151	147	146	0.053830
12	151	152	147	146	0.023181
13	152	153	147	146	0.011122
14	153	154	147	146	0.007332
15	154	155	147	146	0.004680
16	155	156	147	146	0.003091
17	149	151	147	145	0.305204
18	151	153	147	145	0.050454
19	153	155	147	145	0.018795
20	155	157	147	145	0.008194
21	157	159	147	145	0.004313
22	159	80	147	145	0.002769
23	80	78	147	145	0.001503
24	78	76	147	145	0.000975
25	149	150	148	147	1.018103
26	150	151	148	147	0.161786
27	151	152	148	147	0.053823
28	152	153	148	147	0.022388
29	153	154	148	147	0.013396
30	154	155	148	147	0.008001
31	155	156	148	147	0.004950
32	156	157	148	147	0.003045
33	150	152	148	146	0.292666
34	152	154	148	146	0.054248
35	154	156	148	146	0.020722
36	156	158	148	146	0.008583
37	158	160	148	146	0.005071
38	160	79	148	146	0.002686
39	79	77	148	146	0.001609
40	77	75	148	146	0.000898
41	151	154	148	145	0.151415
42	154	157	148	145	0.031623
43	157	160	148	145	0.011055
44	160	78	148	145	0.004635
45	78	75	148	145	0.002209
46	75	72	148	145	0.001126
47	72	69	148	145	0.000787
48	69	66	148	145	0.000656
49	150	151	149	148	0.827857
50	151	152	149	148	0.152412
51	152	153	149	148	0.049704
52	153	154	149	148	0.025881
53	154	155	149	148	0.014069
54	155	156	149	148	0.008139
55	156	157	149	148	0.004741
56	157	158	149	148	0.003179
57	151	153	149	147	0.278261
58	153	155	149	147	0.061332
59	155	157	149	147	0.020863
60	157	159	149	147	0.009283
61	159	80	149	147	0.005220
62	80	78	149	147	0.002647
63	78	76	149	147	0.001656
64	76	74	149	147	0.000896
65	152	155	149	146	0.156585
66	155	158	149	146	0.032675
67	158	80	149	146	0.011949
68	80	77	149	146	0.004833
69	77	74	149	146	0.002118
70	74	71	149	146	0.001153
71	71	68	149	146	0.000987
72	68	65	149	146	0.000709
73	153	157	149	145	0.109193
74	157	80	149	145	0.021580
75	80	76	149	145	0.006775
76	76	72	149	145	0.002472
77	72	68	149	145	0.001579
78	151	152	150	149	0.847809
79	152	153	150	149	0.152574
80	153	154	150	149	0.061592
81	154	155	150	149	0.029145
82	155	156	150	149	0.015383
83	156	157	150	149	0.008373
84	157	158	150	149	0.005324
85	158	159	150	149	0.003720
86	152	154	150	148	0.289626
87	154	156	150	148	0.066711
88	156	158	150	148	0.021606
89	158	160	150	148	0.010734
90	160	79	150	148	0.005041
91	79	77	150	148	0.002831
92	77	75	150	148	0.001515
93	75	73	150	148	0.000991
94	153	156	150	147	0.180479
95	156	159	150	147	0.034464
96	159	79	150	147	0.012589
97	79	76	150	147	0.004914
98	76	73	150	147	0.002184
99	73	70	150	147	0.001322
100	70	67	150	147	0.001129
101	154	158	150	146	0.117605
102	158	79	150	146	0.023527
103	79	75	150	146	0.006845
104	75	71	150	146	0.002661
105	71	67	150	146	0.001909
106	152	153	151	150	0.731926
107	153	154	151	150	0.170506
108	154	155	151	150	0.063793
109	155	156	151	150	0.029146
110	156	157	151	150	0.014449
111	157	158	151	150	0.008557
112	158	159	151	150	0.005598
113	159	160	151	150	0.004028
114	153	155	151	149	0.325054
115	155	157	151	149	0.067363
116	157	159	151	149	0.023196
117	159	80	151	149	0.010920
118	80	78	151	149	0.004975
119	78	76	151	149	0.002924
120	76	74	151	149	0.001526
121	74	72	151	149	0.001007
122	154	157	151	148	0.187215
123	157	160	151	148	0.037421
124	160	78	151	148	0.011713
125	78	75	151	148	0.004942
126	75	72	151	148	0.002298
127	72	69	151	148	0.001512
128	69	66	151	148	0.001193
129	155	159	151	147	0.120647
130	159	78	151	147	0.023753
131	78	74	151	147	0.007003
132	74	70	151	147	0.002905
133	70	66	151	147	0.002022
134	153	154	152	151	0.676262
135	154	155	152	151	0.160035
136	155	156	152	151	0.058767
137	156	157	152	151	0.025678
138	157	158	152	151	0.013832
139	158	159	152	151	0.008423
140	159	160	152	151	0.005767
141	160	80	152	151	0.003183
142	154	156	152	150	0.311661
143	156	158	152	150	0.062503
144	158	160	152	150	0.023811
145	160	79	152	150	0.009388
146	79	77	152	150	0.004802
147	77	75	152	150	0.002429
148	75	73	152	150	0.001534
149	73	71	152	150	0.000941
150	155	158	152	149	0.179510
151	158	80	152	149	0.037613
152	80	77	152	149	0.011592
153	77	74	152	149	0.004481
154	74	71	152	149	0.002239
155	71	68	152	149	0.001822
156	68	65	152	149	0.001247
157	156	160	152	148	0.118659
158	160	77	152	148	0.022068
159	77	73	152	148	0.006474
160	73	69	152	148	0.003091
161	69	65	152	148	0.002249
162	154	155	153	152	0.715948
163	155	156	153	152	0.166415
164	156	157	153	152	0.058494
165	157	158	153	152	0.027286
166	158	159	153	152	0.014835
167	159	160	153	152	0.009361
168	160	80	153	152	0.004783
169	80	79	153	152	0.003088
170	155	157	153	151	0.309337
171	157	159	153	151	0.064379
172	159	80	153	151	0.023094
173	80	78	153	151	0.008685
174	78	76	153	151	0.004701
175	76	74	153	151	0.002285
176	74	72	153	151	0.001455
177	72	70	153	151	0.001078
178	156	159	153	150	0.177083
179	159	79	153	150	0.036402
180	79	76	153	150	0.010887
181	76	73	153	150	0.004259
182	73	70	153	150	0.002374
183	70	67	153	150	0.001896
184	157	80	153	149	0.121580
185	80	76	153	149	0.021290
186	76	72	153	149	0.006272
187	72	68	153	149	0.003508
188	155	156	154	153	0.686385
189	156	157	154	153	0.172302
190	157	158	154	153	0.068035
191	158	159	154	153	0.032932
192	159	160	154	153	0.019141
193	160	80	154	153	0.009059
194	80	79	154	153	0.005485
195	79	78	154	153	0.003384
196	156	158	154	152	0.326116
197	158	160	154	152	0.076271
198	160	79	154	152	0.022419
199	79	77	154	152	0.009765
200	77	75	154	152	0.004509
201	75	73	154	152	0.002654
202	73	71	154	152	0.001544
203	71	69	154	152	0.001433
204	157	160	154	151	0.199592
205	160	78	154	151	0.034576
206	78	75	154	151	0.011466
207	75	72	154	151	0.004643
208	72	69	154	151	0.002800
209	69	66	154	151	0.002073
210	158	79	154	150	0.131845
211	79	75	154	150	0.021498
212	75	71	154	150	0.006679
213	71	67	154	150	0.004285
214	156	157	155	154	0.616497
215	157	158	155	154	0.165186
216	158	159	155	154	0.066599
217	159	160	155	154	0.034896
218	160	80	155	154	0.015116
219	80	79	155	154	0.008511
220	79	78	155	154	0.005016
