978
1	147	148	146	145	1.259109
2	148	149	146	145	0.160344
3	149	150	146	145	0.052573
4	150	151	146	145	0.021334
5	151	152	146	145	0.010653
6	152	153	146	145	0.005626
7	153	154	146	145	0.004000
8	154	155	146	145	0.002676
9	148	149	147	146	1.287176
10	149	150	147	146	0.191825
11	150	151	147	146	0.055131
12	151	152	147	146	0.023119
13	152	153	147	146	0.010899
14	153	154	147	146	0.007122
15	154	155	147	146	0.004444
16	155	156	147	146	0.002982
17	149	151	147	145	0.320860
18	151	153	147	145	0.050290
19	153	155	147	145	0.018237
20	155	157	147	145	0.008067
21	157	159	147	145	0.004266
22	159	80	147	145	0.002700
23	80	78	147	145	0.001507
24	78	76	147	145	0.000953
25	149	150	148	147	1.173216
26	150	151	148	147	0.178335
27	151	152	148	147	0.056429
28	152	153	148	147	0.022797
29	153	154	148	147	0.013421
30	154	155	148	147	0.007810
31	155	156	148	147	0.004946
32	156	157	148	147	0.003070
33	150	152	148	146	0.313047
34	152	154	148	146	0.054225
35	154	156	148	146	0.020205
36	156	158	148	146	0.008592
37	158	160	148	146	0.005012
38	160	79	148	146	0.002648
39	79	77	148	146	0.001611
40	77	75	148	146	0.000888
41	151	154	148	145	0.154074
42	154	157	148	145	0.030999
43	157	160	148	145	0.011033
44	160	78	148	145	0.004611
45	78	75	148	145	0.002193
46	75	72	148	145	0.001185
47	72	69	148	145	0.000825
48	69	66	148	145	0.000643
49	150	151	149	148	0.985022
50	151	152	149	148	0.167808
51	152	153	149	148	0.051870
52	153	154	149	148	0.026269
53	154	155	149	148	0.013854
54	155	156	149	148	0.008185
55	156	157	149	148	0.004809
56	157	158	149	148	0.003248
57	151	153	149	147	0.298899
58	153	155	149	147	0.061356
59	155	157	149	147	0.021013
60	157	159	149	147	0.009372
61	159	80	149	147	0.005238
62	80	78	149	147	0.002708
63	78	76	149	147	0.001645
64	76	74	149	147	0.000940
65	152	155	149	146	0.158487
66	155	158	149	146	0.032784
67	158	80	149	146	0.011845
68	80	77	149	146	0.004877
69	77	74	149	146	0.002128
70	74	71	149	146	0.001239
71	71	68	149	146	0.001023
72	68	65	149	146	0.000621
73	153	157	149	145	0.108666
74	157	80	149	145	0.021564
75	80	76	149	145	0.006811
76	76	72	149	145	0.002600
77	72	68	149	145	0.001651
78	151	152	150	149	0.981802
79	152	153	150	149	0.164402
80	153	154	150	149	0.063187
81	154	155	150	149	0.028714
82	155	156	150	149	0.015407
83	156	157	150	149	0.008463
84	157	158	150	149	0.005399
85	158	159	150	149	0.003673
86	152	154	150	148	0.305744
87	154	156	150	148	0.066144
88	156	158	150	148	0.021927
89	158	160	150	148	0.010709
90	160	79	150	148	0.005015
91	79	77	150	148	0.002874
92	77	75	150	148	0.001523
93	75	73	150	148	0.001052
94	153	156	150	147	0.181778
95	156	159	150	147	0.034779
96	159	79	150	147	0.012602
97	79	76	150	147	0.004950
98	76	73	150	147	0.002293
99	73	70	150	147	0.001405
100	70	67	150	147	0.001141
101	154	158	150	146	0.116840
102	158	79	150	146	0.023386
103	79	75	150	146	0.006898
104	71	67	150	146	0.001993
105	152	153	151	150	0.842595
106	153	154	151	150	0.183324
107	154	155	151	150	0.064774
108	155	156	151	150	0.029881
109	156	157	151	150	0.014870
110	157	158	151	150	0.008788
111	158	159	151	150	0.005597
112	159	160	151	150	0.004088
113	153	155	151	149	0.340035
114	155	157	151	149	0.068632
115	157	159	151	149	0.023465
116	159	80	151	149	0.010919
117	80	78	151	149	0.005091
118	78	76	151	149	0.002911
119	76	74	151	149	0.001578
120	74	72	151	149	0.001092
121	154	157	151	148	0.188943
122	157	160	151	148	0.037830
123	160	78	151	148	0.011787
124	78	75	151	148	0.004956
125	75	72	151	148	0.002441
126	72	69	151	148	0.001583
127	69	66	151	148	0.001181
128	155	159	151	147	0.122459
129	159	78	151	147	0.023950
130	78	74	151	147	0.007067
131	74	70	151	147	0.003098
132	70	66	151	147	0.002002
133	153	154	152	151	0.766965
