704
1	147	148	146	145	1.081785
2	148	149	146	145	0.139847
3	149	150	146	145	0.052807
4	150	151	146	145	0.020004
5	151	152	146	145	0.011108
6	152	153	146	145	0.005657
7	153	154	146	145	0.004064
8	154	155	146	145	0.002922
9	148	149	147	146	1.097413
10	149	150	147	146	0.181167
11	150	151	147	146	0.050223
12	151	152	147	146	0.023887
13	152	153	147	146	0.010857
14	153	154	147	146	0.007257
15	154	155	147	146	0.004480
16	155	156	147	146	0.003189
17	149	151	147	145	0.304173
18	151	153	147	145	0.051525
19	153	155	147	145	0.018721
20	155	157	147	145	0.007939
21	80	78	147	145	0.001380
22	78	76	147	145	0.001088
23	149	150	148	147	1.024506
24	150	151	148	147	0.150479
25	151	152	148	147	0.056351
26	152	153	148	147	0.022297
27	153	154	148	147	0.013491
28	154	155	148	147	0.008281
29	155	156	148	147	0.004819
30	150	152	148	146	0.280954
31	152	154	148	146	0.053910
32	154	156	148	146	0.020766
33	156	158	148	146	0.008588
34	158	160	148	146	0.005092
35	160	79	148	146	0.002627
36	79	77	148	146	0.001595
37	77	75	148	146	0.000866
38	151	154	148	145	0.154928
39	154	157	148	145	0.031912
40	157	160	148	145	0.010959
41	160	78	148	145	0.004691
42	78	75	148	145	0.002066
43	75	72	148	145	0.001119
44	72	69	148	145	0.000805
45	69	66	148	145	0.000673
46	150	151	149	148	0.715154
47	151	152	149	148	0.154615
48	152	153	149	148	0.048197
49	153	154	149	148	0.025540
50	154	155	149	148	0.014054
51	155	156	149	148	0.007971
52	156	157	149	148	0.004773
53	157	158	149	148	0.003086
54	151	153	149	147	0.281396
55	153	155	149	147	0.061382
56	155	157	149	147	0.021074
57	157	159	149	147	0.009067
58	159	80	149	147	0.004919
59	80	78	149	147	0.002825
60	78	76	149	147	0.001379
61	76	74	149	147	0.000858
62	152	155	149	146	0.154501
63	155	158	149	146	0.032400
64	158	80	149	146	0.011886
65	80	77	149	146	0.004765
66	77	74	149	146	0.002063
67	74	71	149	146	0.001080
68	71	68	149	146	0.001122
69	68	65	149	146	0.000606
70	153	157	149	145	0.109049
71	157	80	149	145	0.021299
72	80	76	149	145	0.006673
73	76	72	149	145	0.002471
74	72	68	149	145	0.001538
75	151	152	150	149	0.963503
76	152	153	150	149	0.157078
77	153	154	150	149	0.064646
78	154	155	150	149	0.030772
79	155	156	150	149	0.016047
80	156	157	150	149	0.008645
81	157	158	150	149	0.005667
82	158	159	150	149	0.003871
83	152	154	150	148	0.295361
84	154	156	150	148	0.068821
85	156	158	150	148	0.022172
86	158	160	150	148	0.011154
87	160	79	150	148	0.005007
88	79	77	150	148	0.002893
89	77	75	150	148	0.001515
90	75	73	150	148	0.001071
91	153	156	150	147	0.185632
92	156	159	150	147	0.035594
93	159	79	150	147	0.012637
94	79	76	150	147	0.004939
95	76	73	150	147	0.002197
96	73	70	150	147	0.001454
97	70	67	150	147	0.001080
98	154	158	150	146	0.120348
99	158	79	150	146	0.023887
100	79	75	150	146	0.006860
101	75	71	150	146	0.002112
102	71	67	150	146	0.002664
103	152	153	151	150	0.671620
104	153	154	151	150	0.162228
105	154	155	151	150	0.061554
106	155	156	151	150	0.027412
107	156	157	151	150	0.013823
108	157	158	151	150	0.008226
109	158	159	151	150	0.005514
110	159	160	151	150	0.003732
111	153	155	151	149	0.319334
112	155	157	151	149	0.065866
113	157	159	151	149	0.023374
114	159	80	151	149	0.010821
115	80	78	151	149	0.004851
116	78	76	151	149	0.002973
117	76	74	151	149	0.001490
118	74	72	151	149	0.001044
119	154	157	151	148	0.185033
120	157	160	151	148	0.037480
121	160	78	151	148	0.011453
122	78	75	151	148	0.004876
123	75	72	151	148	0.002348
124	72	69	151	148	0.001537
125	69	66	151	148	0.001147
126	155	159	151	147	0.119419
127	159	78	151	147	0.023409
128	78	74	151	147	0.006677
129	74	70	151	147	0.003082
130	70	66	151	147	0.001887
131	153	154	152	151	0.687839
132	154	155	152	151	0.163954
133	155	156	152	151	0.059051
134	156	157	152	151	0.026121
135	157	158	152	151	0.014284
136	158	159	152	151	0.008766
137	159	160	152	151	0.005869
138	160	80	152	151	0.003218
139	154	156	152	150	0.311978
140	156	158	152	150	0.062461
141	158	160	152	150	0.023881
142	160	79	152	150	0.009264
143	79	77	152	150	0.004751
144	77	75	152	150	0.002395
145	75	73	152	150	0.001472
146	73	71	152	150	0.001220
147	155	158	152	149	0.179349
148	158	80	152	149	0.038074
149	80	77	152	149	0.011573
150	77	74	152	149	0.004465
151	74	71	152	149	0.001988
152	71	68	152	149	0.002243
153	68	65	152	149	0.001059
154	156	160	152	148	0.119698
155	160	77	152	148	0.021934
156	77	73	152	148	0.006454
157	73	69	152	148	0.003220
158	69	65	152	148	0.002062
159	154	155	153	152	0.718660
160	155	156	153	152	0.160986
161	156	157	153	152	0.057152
162	157	158	153	152	0.027080
163	158	159	153	152	0.014724
164	159	160	153	152	0.009066
165	160	80	153	152	0.004593
166	80	79	153	152	0.002989
167	155	157	153	151	0.303261
168	157	159	153	151	0.064853
169	159	80	153	151	0.022743
170	80	78	153	151	0.008681
171	78	76	153	151	0.004553
172	76	74	153	151	0.002235
173	74	72	153	151	0.001498
174	72	70	153	151	0.001139
175	156	159	153	150	0.175628
176	159	79	153	150	0.035499
177	79	76	153	150	0.010659
178	76	73	153	150	0.004164
179	73	70	153	150	0.002485
180	70	67	153	150	0.001796
181	157	80	153	149	0.121812
182	80	76	153	149	0.021056
183	76	72	153	149	0.006269
184	72	68	153	149	0.003597
185	155	156	154	153	0.676240
186	156	157	154	153	0.172553
187	157	158	154	153	0.069237
188	158	159	154	153	0.033300
189	159	160	154	153	0.018924
190	160	80	154	153	0.008815
191	80	79	154	153	0.005324
192	79	78	154	153	0.003375
193	156	158	154	152	0.325975
194	158	160	154	152	0.075994
195	160	79	154	152	0.021720
196	79	77	154	152	0.009644
197	77	75	154	152	0.004380
198	75	73	154	152	0.002660
199	73	71	154	152	0.000945
200	71	69	154	152	0.002086
201	157	160	154	151	0.201230
202	160	78	154	151	0.034014
203	78	75	154	151	0.011239
204	75	72	154	151	0.004704
205	72	69	154	151	0.002848
206	69	66	154	151	0.002032
207	158	79	154	150	0.130841
208	79	75	154	150	0.021168
209	75	71	154	150	0.006309
210	71	67	154	150	0.004591
211	156	157	155	154	0.649043
212	157	158	155	154	0.173870
213	158	159	155	154	0.069008
214	159	160	155	154	0.036492
215	160	80	155	154	0.015083
216	80	79	155	154	0.008428
217	79	78	155	154	0.004765
218	157	159	155	153	0.345220
219	159	80	155	153	0.079055
220	80	78	155	153	0.021990
221	78	76	155	153	0.011246
222	76	74	155	153	0.004699
223	74	72	155	153	0.003022
224	158	80	155	152	0.209784
225	80	77	155	152	0.035560
226	77	74	155	152	0.011104
227	68	65	155	152	0.001863
228	159	78	155	151	0.132631
229	78	74	155	151	0.022557
230	74	70	155	151	0.007617
231	70	66	155	151	0.004520
232	157	158	156	155	0.616432
233	158	159	156	155	0.157667
234	159	160	156	155	0.066041
235	160	80	156	155	0.025106
236	80	79	156	155	0.012819
237	79	78	156	155	0.007451
238	78	77	156	155	0.005193
239	77	76	156	155	0.003046
240	158	160	156	154	0.328908
241	160	79	156	154	0.061593
242	79	77	156	154	0.021789
