x,y,z
19.02897596774194,-2.5098041882159388,58.84886429535131
19.02897596774194,-1.4156727709226091,59.043071683209355
19.02897596774194,-0.3215413536292795,59.27178185907349
19.02897596774194,0.7725900636640501,59.49600032610295
19.02897596774194,1.8667214809573798,59.733761754258595
19.02897596774194,2.9608528982507094,59.955556817929185
19.02897596774194,4.054984315544039,60.189159562133
19.02897596774194,5.149115732837369,60.43683339848742
19.02897596774194,6.243247150130698,60.6748620480721
19.02897596774194,7.337378567424028,60.93767363000987
19.02897596774194,8.431509984717358,61.203804078950746
19.02897596774194,9.525641402010688,61.42738987773042
19.02897596774194,10.619772819304018,61.71282196919108
19.02897596774194,11.713904236597347,61.98022335145101
19.02897596774194,12.808035653890677,62.238957219627665
19.02897596774194,13.902167071184007,62.5134638157507
19.02897596774194,14.996298488477336,62.79578751756954
19.02897596774194,16.090429905770666,63.08430327862637
19.02897596774194,17.184561323063996,63.36301773482548
19.02897596774194,18.278692740357325,63.62170477388473
19.02897596774194,19.372824157650655,63.9013778546244
19.02897596774194,20.466955574943984,64.18737373077624
19.02897596774194,21.561086992237314,64.4882748750486
19.02897596774194,22.655218409530644,64.77439948184566
19.02897596774194,23.749349826823973,65.05209436940417
19.02897596774194,24.843481244117303,65.35719763993936
19.02897596774194,25.937612661410633,65.67012253405281
19.02897596774194,27.031744078703962,65.99253329497722
19.02897596774194,28.125875495997292,66.25027283521385
19.02897596774194,29.22000691329062,66.47209250496843
19.02897596774194,30.31413833058395,66.77315943453085
19.02897596774194,31.408269747877284,67.05696239924652
19.02897596774194,32.50240116517061,67.38008986642744
19.02897596774194,33.59653258246394,67.67962457619697
19.02897596774194,34.69066399975727,67.96965763670774
19.02897596774194,35.7847954170506,68.25314255787166
19.02897596774194,36.87892683434393,68.53811808904649
19.02897596774194,37.973058251637255,68.82794610022609
19.02897596774194,39.06718966893059,69.12169662446672
19.02897596774194,40.16132108622392,69.4178929114361
19.02897596774194,41.25545250351725,69.7231312992527
19.02897596774194,42.34958392081057,70.02865092117031
19.02897596774194,43.44371533810391,70.33244893313028
19.02897596774194,44.53784675539724,70.61562088848973
19.02897596774194,45.631978172690566,70.92597551513275
19.02897596774194,46.72610958998389,71.23911334121772
19.02897596774194,47.820241007277225,71.55922795057637
19.02897596774194,48.91437242457056,71.87911229559943
19.02897596774194,50.008503841863885,72.21399617222019
19.02897596774194,51.10263525915721,72.53826171540805
19.02897596774194,52.196766676450544,72.8814925848261
19.02897596774194,53.29089809374388,73.22493910625622
19.02897596774194,54.3850295110372,73.54826960673256
19.02897596774194,55.47916092833053,73.90365174716145
19.02897596774194,56.57329234562386,74.23264757349766
19.02897596774194,57.667423762917196,74.58491069079705
19.02897596774194,58.76155518021052,74.92729073030698
19.02897596774194,59.85568659750385,75.26210959091077
19.02897596774194,60.94981801479718,75.59270196567257
19.02897596774194,62.043949432090514,75.92349145700092
19.02897596774194,63.13808084938384,76.26272249660525
19.02897596774194,64.23221226667717,76.58783353509484
19.02897596774194,65.3263436839705,76.91802585434222
19.02897596774194,66.42047510126383,77.25028692432689
19.02897596774194,67.51460651855716,77.58167546833192
19.02897596774194,68.60873793585048,77.91160594608084
19.02897596774194,69.70286935314381,78.23218611246529
19.02897596774194,70.79700077043715,78.54530360351261
19.02897596774194,71.89113218773048,78.87020369135854
19.02897596774194,72.9852636050238,79.17198993834099
19.02897596774194,74.07939502231714,79.47903434128821
19.02897596774194,75.17352643961047,79.78144695387522
19.02897596774194,76.2676578569038,80.06812842725573
19.02897596774194,77.36178927419712,80.35219231114382
19.02897596774194,78.45592069149045,80.62914272992838
19.02897596774194,79.55005210878379,80.89417201633418
19.02897596774194,80.64418352607711,81.16940957800131
19.02897596774194,81.73831494337044,81.44948219656806
19.02897596774194,82.83244636066378,81.78515615455004
19.02897596774194,83.9265777779571,82.11403386058296
19.02897596774194,85.02070919525043,82.36080126664902
19.02897596774194,86.11484061254376,82.56758562756295
19.02897596774194,87.20897202983708,82.90164995338901
19.02897596774194,88.30310344713043,83.25011321865063
19.02897596774194,89.39723486442375,83.46040215635384
19.02897596774194,90.49136628171708,83.63184536049295
19.02897596774194,91.58549769901042,83.74158647803678
19.02897596774194,92.67962911630374,83.84381487764973
19.02897596774194,93.77376053359707,83.98360107552287
19.02897596774194,94.8678919508904,84.19479478908184
19.02897596774194,95.96202336818372,84.43057075451557
19.02897596774194,97.05615478547706,84.67576229500331
19.02897596774194,98.15028620277039,85.03184001242848
19.02897596774194,99.24441762006371,85.43059250520858
19.02897596774194,100.33854903735705,85.76683489425545
19.02897596774194,101.43268045465038,85.99043336313142
19.02897596774194,102.5268118719437,86.185975749694
19.02897596774194,103.62094328923703,86.37885076506927
19.02897596774194,104.71507470653036,86.51944167361886
19.02897596774194,105.8092061238237,86.62739022388199
19.02897596774194,106.90333754111703,86.72849107816684
19.02897596774194,107.99746895841035,86.85789299804128
19.02897596774194,109.09160037570369,86.9854140015858
19.02897596774194,110.18573179299702,87.04742740839461
19.02897596774194,111.27986321029034,87.08788915369169
19.02897596774194,112.37399462758367,87.30694850741308
19.02897596774194,113.468126044877,87.72678735822495
19.02897596774194,114.56225746217034,88.17131765879513
19.02897596774194,115.65638887946366,88.372328819434
19.02897596774194,116.75052029675699,88.51279897356315
19.02897596774194,117.84465171405033,88.60843060484879
19.02897596774194,118.93878313134365,88.65649251490174
19.02897596774194,120.03291454863698,88.75781883162243
19.02897596774194,121.12704596593031,88.95553112918557
19.02897596774194,122.22117738322363,89.16764223594181
19.02897596774194,123.31530880051697,89.32155842591027
19.02897596774194,124.4094402178103,89.4014152446683
19.02897596774194,125.50357163510363,89.4501479797614
19.02897596774194,126.59770305239697,89.56724762800617
19.02897596774194,127.69183446969028,89.73169392378074
19.02897596774194,128.7859658869836,89.8839875951829
19.02897596774194,129.88009730427694,89.99562536687515
19.02897596774194,130.97422872157026,90.12597710622747
19.02897596774194,132.0683601388636,90.2824702226901
19.02897596774194,133.16249155615694,90.43607010117118
19.02897596774194,134.25662297345025,90.5171276586692
19.02897596774194,135.3507543907436,90.54278936298896
19.02897596774194,136.4448858080369,90.54024570968356
19.02897596774194,137.53901722533024,90.5914198214084
19.02897596774194,138.63314864262358,90.95349549739218
19.02897596774194,139.7272800599169,91.5276968368468
19.02897596774194,140.82141147721023,92.08770327279292
19.02897596774194,141.91554289450355,92.58579308105365
19.02897596774194,143.00967431179689,93.05908971509746
19.02897596774194,144.10380572909023,93.52684657477627
19.02897596774194,145.19793714638354,93.95077533553557
19.02897596774194,146.29206856367688,94.36551546907006
19.02897596774194,147.38619998097022,94.76312246465906
19.02897596774194,148.48033139826353,95.13648002826844
19.02897596774194,149.57446281555687,95.5139040654299
19.02897596774194,150.6685942328502,95.88733619060656
19.02897596774194,151.76272565014352,96.26160412100509
19.02897596774194,152.85685706743686,96.63739028390847
19.02897596774194,153.95098848473017,96.97410551572699
19.02897596774194,155.04511990202352,97.2843781432549
19.02897596774194,156.13925131931686,97.55809311184342
19.02897596774194,157.23338273661017,97.82114656160047
19.02897596774194,158.3275141539035,97.88382424872388
19.02897596774194,159.42164557119682,97.8830348035487
19.02897596774194,160.51577698849016,
