x,y,z
19.02897596774194,-2.5098041882159388,58.878262624029944
19.02897596774194,-1.4156727709226091,59.07455569262166
19.02897596774194,-0.3215413536292795,59.305297781214996
19.02897596774194,0.7725900636640501,59.52612697397116
19.02897596774194,1.8667214809573798,59.76364640550054
19.02897596774194,2.9608528982507094,59.98333614288832
19.02897596774194,4.054984315544039,60.21615188991963
19.02897596774194,5.149115732837369,60.46221302827345
19.02897596774194,6.243247150130698,60.69711878917029
19.02897596774194,7.337378567424028,60.95964462889388
19.02897596774194,8.431509984717358,61.22527275387128
19.02897596774194,9.525641402010688,61.4472569053958
19.02897596774194,10.619772819304018,61.733912328237324
19.02897596774194,11.713904236597347,62.00122192141198
19.02897596774194,12.808035653890677,62.25767361885822
19.02897596774194,13.902167071184007,62.53209166851414
19.02897596774194,14.996298488477336,62.812462229960516
19.02897596774194,16.090429905770666,63.100222967027335
19.02897596774194,17.184561323063996,63.378675685657065
19.02897596774194,18.278692740357325,63.6363046999245
19.02897596774194,19.372824157650655,63.91424658975093
19.02897596774194,20.466955574943984,64.20026477395103
19.02897596774194,21.561086992237314,64.50201624083509
19.02897596774194,22.655218409530644,64.78720464994132
19.02897596774194,23.749349826823973,65.06311052686556
19.02897596774194,24.843481244117303,65.369198553899
19.02897596774194,25.937612661410633,65.68039027722857
19.02897596774194,27.031744078703962,66.00294324844684
19.02897596774194,28.125875495997292,66.26482158723107
19.02897596774194,29.22000691329062,66.48417284190197
19.02897596774194,30.31413833058395,66.78714581488575
19.02897596774194,31.408269747877284,67.07166746626625
19.02897596774194,32.50240116517061,67.39560837536074
19.02897596774194,33.59653258246394,67.69640102334276
19.02897596774194,34.69066399975727,67.98580947019259
19.02897596774194,35.7847954170506,68.27012681398833
19.02897596774194,36.87892683434393,68.55489467177159
19.02897596774194,37.973058251637255,68.84410010122066
19.02897596774194,39.06718966893059,69.13268133780596
19.02897596774194,40.16132108622392,69.43516378605659
19.02897596774194,41.25545250351725,69.74384466276382
19.02897596774194,42.34958392081057,70.05012055725612
19.02897596774194,43.44371533810391,70.3531636044473
19.02897596774194,44.53784675539724,70.6352895692459
19.02897596774194,45.631978172690566,70.94923936973171
19.02897596774194,46.72610958998389,71.26297416048925
19.02897596774194,47.820241007277225,71.5852627770236
19.02897596774194,48.91437242457056,71.9053397422991
